original_filename,source_folder,relative_path,id3_title,id3_artist,id3_album,resolved_title,resolved_artist,resolved_album,title_source,artist_source,album_source,title_confidence,artist_confidence,metadata_status,duration_seconds,bitrate,sample_rate,file_hash,file_size,has_cover,normalized_title,normalized_artist,duplicate_status,duplicate_group,duplicate_confidence,review_reason
"Vingança - Ao Vivo - Luan Santana, MC Kekel.mp3",05 - Luan Santana,"05 - Luan Santana/Vingança - Ao Vivo - Luan Santana, MC Kekel.mp3",Vingança - Ao Vivo,"Luan Santana, MC Kekel",,Vingança - Ao Vivo,"Luan Santana, MC Kekel",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,181,192000,44100,1e015da89dd17cabe888a746d119be1864575c9195a1fda81ae3b9ae52670604,4394077,true,vinganca ao vivo,luan santana mc kekel,UNIQUE,,0,
Você de Mim Não Sai - Ao Vivo - Luan Santana.mp3,05 - Luan Santana,05 - Luan Santana/Você de Mim Não Sai - Ao Vivo - Luan Santana.mp3,Você de Mim Não Sai - Ao Vivo,Luan Santana,,Você de Mim Não Sai - Ao Vivo,Luan Santana,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,181,192000,44100,34e6776463d21ac76a057461742ce1f77782204849592972f633fb09fb8c7782,4410006,true,voce de mim nao sai ao vivo,luan santana,UNIQUE,,0,
Você Do Meu Lado - Ao Vivo - Luan Santana.mp3,05 - Luan Santana,05 - Luan Santana/Você Do Meu Lado - Ao Vivo - Luan Santana.mp3,Você Do Meu Lado - Ao Vivo,Luan Santana,,Você Do Meu Lado - Ao Vivo,Luan Santana,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,179,192000,44100,1461647aaf9c15d601192e0955bc902d10199aba6028a9d453f8956222766cce,4348220,true,voce do meu lado ao vivo,luan santana,UNIQUE,,0,
Você Não Sabe o Que é Amor - Ao Vivo - Luan Santana.mp3,05 - Luan Santana,05 - Luan Santana/Você Não Sabe o Que é Amor - Ao Vivo - Luan Santana.mp3,Você Não Sabe o Que É Amor - Ao Vivo,Luan Santana,,Você Não Sabe o Que É Amor - Ao Vivo,Luan Santana,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,223,192000,44100,6c8385027eaf7ee0bf9046b93a0c9c8fd5ddb0ec2e7079fe69ee3fb501c6d20b,5407572,true,voce nao sabe o que e amor ao vivo,luan santana,UNIQUE,,0,
Agora Ou Nunca Mais - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Agora Ou Nunca Mais - Amado Batista.mp3,Agora Ou Nunca Mais,Amado Batista,,Agora Ou Nunca Mais,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,227,192000,44100,a103ae8080fb56a27ed5559a6253567f1cb2f3c3a37f497213407a0629c10889,5472819,true,agora ou nunca mais,amado batista,UNIQUE,,0,
Alucinação - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Alucinação - Amado Batista.mp3,Alucinação,Amado Batista,,Alucinação,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,222,192000,44100,69c9dbdd24d2145bf7678c627d975a2a513e5497f36fb1e66d5ded934c8ad814,5347913,true,alucinacao,amado batista,UNIQUE,,0,
Amado@.com - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Amado@.com - Amado Batista.mp3,Amado@.com,Amado Batista,,Amado Batista,Amado Batista,,FILENAME,ID3,UNKNOWN,HIGH,HIGH,INFERRED,243,192000,44100,9864f1f41603ed3d1464749769ac585268da52b6f09d75333b683b6ce6a3054a,5864378,true,amado batista,amado batista,UNIQUE,,0,id3_title
Amar Amar - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Amar Amar - Amado Batista.mp3,Amar Amar,Amado Batista,,Amar Amar,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,190,192000,44100,4526269ebb2049c5a959d1ba2716280a51ce6a65b1d60b74433073b006daf926,4589185,true,amar amar,amado batista,UNIQUE,,0,
"Amigo (Acústico) (feat. Eduardo Costa) - Amado Batista, Eduardo Costa.mp3",06 - Amado Batista,"06 - Amado Batista/Amigo (Acústico) (feat. Eduardo Costa) - Amado Batista, Eduardo Costa.mp3",Amigo (Acústico) (feat. Eduardo Costa),"Amado Batista, Eduardo Costa",,Amigo (Acústico) (feat. Eduardo Costa),"Amado Batista, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,214,192000,44100,90f6a6934052cdca99e4185b0c9d9eca31a5e2ccf6cc54e972ef3d6f3da43b58,5161734,true,amigo acustico feat eduardo costa,amado batista eduardo costa,UNIQUE,,0,
"Carta Sobre a Mesa (Acústico) (feat. Leonardo) - Amado Batista, Leonardo.mp3",06 - Amado Batista,"06 - Amado Batista/Carta Sobre a Mesa (Acústico) (feat. Leonardo) - Amado Batista, Leonardo.mp3",Carta Sobre a Mesa (Acústico) (feat. Leonardo),"Amado Batista, Leonardo",,Carta Sobre a Mesa (Acústico) (feat. Leonardo),"Amado Batista, Leonardo",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,232,192000,44100,394dea20e6c6aeda5efa5373dcaafec5e17801f7052be6760eb57cd7500d0349,5589113,true,carta sobre a mesa acustico feat leonardo,amado batista leonardo,UNIQUE,,0,
Castelo de Sonhos - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Castelo de Sonhos - Amado Batista.mp3,Castelo de Sonhos,Amado Batista,,Castelo de Sonhos,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,265,192000,44100,f734d8c7a8544a2c59058c01f8abd3d5030b6bf6ffae7993756b329bdcaaf00d,6411185,true,castelo de sonhos,amado batista,UNIQUE,,0,
Chance - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Chance - Amado Batista.mp3,Chance,Amado Batista,,Chance,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,179,192000,44100,f34141115c132816d4f4d8f20511ae06383dfb16a6b587577546d62769b0a757,4328740,true,chance,amado batista,UNIQUE,,0,
Desisto - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Desisto - Amado Batista.mp3,Desisto,Amado Batista,,Desisto,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,230,192000,44100,4b51718115293ec75e2e2636e829d9d2cfe7a68f8d39c5b783679eaf3a445825,5539315,true,desisto,amado batista,UNIQUE,,0,
Deusa nua - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Deusa nua - Amado Batista.mp3,Deusa nua,Amado Batista,,Deusa nua,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,202,192000,44100,c8a3d1b4ffd711a1a757eb0ae5ff05649d7fcbf2ba4ae1fa6d38f1cbeae01f7d,4889136,true,deusa nua,amado batista,UNIQUE,,0,
"Folha Seca - Amado Batista, Simone & Simaria.mp3",06 - Amado Batista,"06 - Amado Batista/Folha Seca - Amado Batista, Simone & Simaria.mp3",Folha Seca,"Amado Batista, Simone & Simaria",,Folha Seca,"Amado Batista, Simone & Simaria",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,214,192000,44100,777b1ce2ba2c9fe38566f4fdd689c28a85b82ebf35a87519296a9676d79fd26b,5159054,true,folha seca,amado batista simone e simaria,UNIQUE,,0,
Golpe Fatal - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Golpe Fatal - Amado Batista.mp3,Golpe Fatal,Amado Batista,,Golpe Fatal,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,164,192000,44100,dd59799c5eba4091807812248bff8aa51d3f59335878e64e8ec53da2a5d1039a,3964761,true,golpe fatal,amado batista,UNIQUE,,0,
"Madrugada Na Cidade - Amado Batista, Moacyr Franco.mp3",06 - Amado Batista,"06 - Amado Batista/Madrugada Na Cidade - Amado Batista, Moacyr Franco.mp3",Madrugada Na Cidade,"Amado Batista, Moacyr Franco",,Madrugada Na Cidade,"Amado Batista, Moacyr Franco",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,181,192000,44100,77461911723a094c7055377beda425607a86d0ecf937c9686432dac3d7704dff,4383393,true,madrugada na cidade,amado batista moacyr franco,UNIQUE,,0,
Menininha Meu Amor - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Menininha Meu Amor - Amado Batista.mp3,Menininha Meu Amor,Amado Batista,,Menininha Meu Amor,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,198,192000,44100,bcbee8ac6ae507c2bc4deec190ce4bfa4562a69a5ca143666d44d4fdc3507012,4782277,true,menininha meu amor,amado batista,UNIQUE,,0,
Meu doce amor - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Meu doce amor - Amado Batista.mp3,Meu doce amor,Amado Batista,,Meu doce amor,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,270,192000,44100,8486bc7dd03dbad38f26aa9add89f541ef980d7dacd88d49bb4f1e20c30114ae,6503052,true,meu doce amor,amado batista,UNIQUE,,0,
"Meu Ex-Amor - Amado Batista, Jorge.mp3",06 - Amado Batista,"06 - Amado Batista/Meu Ex-Amor - Amado Batista, Jorge.mp3",Meu Ex-Amor,"Amado Batista, Jorge",,Meu Ex-Amor,"Amado Batista, Jorge",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,142,192000,44100,cda492ebc51357cf26e21e214ae0bd9267ba90a57da47eabdf5d661cfade3a0e,3446405,true,meu ex amor,amado batista jorge,UNIQUE,,0,
Mulher Carinhosa - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Mulher Carinhosa - Amado Batista.mp3,Mulher Carinhosa,Amado Batista,,Mulher Carinhosa,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,247,192000,44100,daff25308127de8808aeba5f60e5ad54836c4db8e2f320e93766408b2a3b1c52,5970473,true,mulher carinhosa,amado batista,UNIQUE,,0,
Onde Está Você (Acústico) - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Onde Está Você (Acústico) - Amado Batista.mp3,Onde Está Você? (Acústico),Amado Batista,,Onde Está Você? (Acústico),Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,194,192000,44100,de3ff5fd563498186b57e58149f30810b25cc6986e693ca683570495cbf2ebbe,4677828,true,onde esta voce acustico,amado batista,UNIQUE,,0,
Pra Que Fugir De Mim - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Pra Que Fugir De Mim - Amado Batista.mp3,Pra Que Fugir De Mim,Amado Batista,,Pra Que Fugir De Mim,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,193,192000,44100,68d65d59d7b98877fe37c3c64cee2d1dcbc8c9f3f56efb7ba115856f3da12334,4672691,true,pra que fugir de mim,amado batista,UNIQUE,,0,
Princesa - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Princesa - Amado Batista.mp3,Princesa,Amado Batista,,Princesa,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,230,192000,44100,bf71b6c0eeb6cac4549679d1442d598cf52ea40732e87087030155f16a0b4008,5555636,true,princesa,amado batista,UNIQUE,,0,
"Quem Ama Não Deixa de Amar - Ao Vivo - Banda Calypso, Amado Batista.mp3",06 - Amado Batista,"06 - Amado Batista/Quem Ama Não Deixa de Amar - Ao Vivo - Banda Calypso, Amado Batista.mp3",Quem Ama Não Deixa de Amar - Ao Vivo,"Banda Calypso, Amado Batista",,Quem Ama Não Deixa de Amar - Ao Vivo,"Banda Calypso, Amado Batista",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,200,192000,44100,42bb17d5e23f8ffd056f8d5474cfe4cb6e9177e28c6a69e31af38900201c5664,4853759,true,quem ama nao deixa de amar ao vivo,banda calypso amado batista,UNIQUE,,0,
Quem Foi o Ladrão - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Quem Foi o Ladrão - Amado Batista.mp3,Quem Foi o Ladrão,Amado Batista,,Quem Foi o Ladrão,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,200,192000,44100,7069fcea3f37fe2acb53fc861df4ce1598c30fb2642d40bf2e40984dd65a9722,4830815,true,quem foi o ladrao,amado batista,UNIQUE,,0,
Reclamando Sua Ausência - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Reclamando Sua Ausência - Amado Batista.mp3,Reclamando Sua Ausência,Amado Batista,,Reclamando Sua Ausência,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,244,192000,44100,4328f22c74917890ba1da6aeff7af098d8ed5521421fe6555d52dfc8fa743dee,5887396,true,reclamando sua ausencia,amado batista,UNIQUE,,0,
Reclamando Sua Ausência (Acústico) - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Reclamando Sua Ausência (Acústico) - Amado Batista.mp3,Reclamando Sua Ausência (Acústico),Amado Batista,,Reclamando Sua Ausência (Acústico),Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,254,192000,44100,bc170743a51316d2263ac30353b7bb3795eb6b88ae7961e2687904c35b5bcc21,6137563,true,reclamando sua ausencia acustico,amado batista,UNIQUE,,0,
Romance no Deserto (Romance In Durango) [Acústico] - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Romance no Deserto (Romance In Durango) [Acústico] - Amado Batista.mp3,Romance no Deserto (Romance In Durango) [Acústico],Amado Batista,,Romance no Deserto (Romance In Durango) [Acústico],Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,294,192000,44100,944ab17691590f16ec340029a16710d29628866e8a4655f0654bc84329bce376,7100280,true,romance no deserto romance in durango acustico,amado batista,UNIQUE,,0,
Se Não For Por Amor - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Se Não For Por Amor - Amado Batista.mp3,Se Não For Por Amor,Amado Batista,,Se Não For Por Amor,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,250,192000,44100,bba60ee3ecc5b7739191e7f7df2edc50486b2c9a302f2d381b2dc38632c8f083,6046924,true,se nao for por amor,amado batista,UNIQUE,,0,
"Separação - Amado Batista, Kell Smith.mp3",06 - Amado Batista,"06 - Amado Batista/Separação - Amado Batista, Kell Smith.mp3",Separação,"Amado Batista, Kell Smith",,Separação,"Amado Batista, Kell Smith",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,281,192000,44100,d56b0d6814bc36af9d666543e247cc9cb1578f32efcff4afa73a149abd905814,6767492,true,separacao,amado batista kell smith,UNIQUE,,0,
"Serenata - Amado Batista, Continental.mp3",06 - Amado Batista,"06 - Amado Batista/Serenata - Amado Batista, Continental.mp3",Serenata,"Amado Batista, Continental",,Serenata,"Amado Batista, Continental",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,162,192000,44100,5f254ec8e1bd030dffdc1816a05d05de6c78b5b355ccb08f01d018045d224abe,3918463,true,serenata,amado batista continental,UNIQUE,,0,
Seresteiro das Noites - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Seresteiro das Noites - Amado Batista.mp3,Seresteiro das Noites,Amado Batista,,Seresteiro das Noites,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,254,192000,44100,12fdd4f216439d0977f1bdb352aa5552634800751c23b4f329835375718e1914,6131766,true,seresteiro das noites,amado batista,UNIQUE,,0,
Solidão Sem Fim - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Solidão Sem Fim - Amado Batista.mp3,Solidão Sem Fim,Amado Batista,,Solidão Sem Fim,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,208,192000,44100,495d378c92ad5fa0481bc7fe9e374f63bdfb12d7ce09ebcb18cf0643ea00b872,5033514,true,solidao sem fim,amado batista,UNIQUE,,0,
Venha Até Aqui (Acústico) - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Venha Até Aqui (Acústico) - Amado Batista.mp3,Venha Até Aqui (Acústico),Amado Batista,,Venha Até Aqui (Acústico),Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,184,192000,44100,0ba8dada9b4a95f1214447cdcefa528abb9471d94dd6f1336623651de6d11a6c,4443744,true,venha ate aqui acustico,amado batista,UNIQUE,,0,
Vida Cor de Rosa - Amado Batista.mp3,06 - Amado Batista,06 - Amado Batista/Vida Cor de Rosa - Amado Batista.mp3,Vida Cor de Rosa,Amado Batista,,Vida Cor de Rosa,Amado Batista,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,202,192000,44100,73e9983124e9efa190d8ec7c26a4224c802ca0c6aad11360c4b84774940c3f64,4890025,true,vida cor de rosa,amado batista,UNIQUE,,0,
"200 Reais - Ao Vivo - Panda, João Neto & Frederico, MJ Records.mp3",07 - Zé Neto e Cristiano,"07 - Zé Neto e Cristiano/200 Reais - Ao Vivo - Panda, João Neto & Frederico, MJ Records.mp3",200 Reais - Ao Vivo,"Panda, João Neto & Frederico, MJ Records",,200 Reais - Ao Vivo,"Panda, João Neto & Frederico, MJ Records",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,143,192000,44100,cc798f39675f05172030f3685557c668a60e582cdc29405a7f6dfeeb93a4368b,3472678,true,reais ao vivo,panda joao neto e frederico mj records,LIKELY_DUPLICATE,2,0.96,
"A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília - Diego & Victor Hugo, Zé Neto & Cristiano.mp3",07 - Zé Neto e Cristiano,"07 - Zé Neto e Cristiano/A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília - Diego & Victor Hugo, Zé Neto & Cristiano.mp3",A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,"Diego & Victor Hugo, Zé Neto & Cristiano",Diego & Victor Hugo Ao Vivo em Brasília,A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,"Diego & Victor Hugo, Zé Neto & Cristiano",Diego & Victor Hugo Ao Vivo em Brasília,ID3,ID3,ID3,HIGH,HIGH,GOOD,176,192000,44100,3194beaa8e74c37e58fb9f6e5a313ccd01a1f71ffa631b8bdfd82021fa44b774,4267067,true,a culpa e do meu grau feat ze neto e cristiano ao vivo em brasilia,diego e victor hugo ze neto e cristiano,UNIQUE,,0,
A Farra Perdeu Pro Amor - Ao Vivo - Zé Neto & Cristiano.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/A Farra Perdeu Pro Amor - Ao Vivo - Zé Neto & Cristiano.mp3,A Farra Perdeu Pro Amor - Ao Vivo,Zé Neto & Cristiano,,A Farra Perdeu Pro Amor - Ao Vivo,Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,145,192000,44100,021cf96f4c9bf1f10fef195c40de30015e8b8adf8f3bdb0e977d877405815620,3540879,true,a farra perdeu pro amor ao vivo,ze neto e cristiano,UNIQUE,,0,
A Gente Continua - Ao Vivo - Zé Neto & Cristiano.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/A Gente Continua - Ao Vivo - Zé Neto & Cristiano.mp3,A Gente Continua - Ao Vivo,Zé Neto & Cristiano,,A Gente Continua - Ao Vivo,Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,133,192000,44100,88d98401315f5cac7949bcd1c06e8c39b0f63a66a508dd3d3237d218305f3799,3241517,true,a gente continua ao vivo,ze neto e cristiano,UNIQUE,,0,
"Abaixa o Som - Ao Vivo - Zé Neto & Cristiano, Marília Mendonça.mp3",07 - Zé Neto e Cristiano,"07 - Zé Neto e Cristiano/Abaixa o Som - Ao Vivo - Zé Neto & Cristiano, Marília Mendonça.mp3",Abaixa o Som - Ao Vivo,"Zé Neto & Cristiano, Marília Mendonça",,Abaixa o Som - Ao Vivo,"Zé Neto & Cristiano, Marília Mendonça",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,184,192000,44100,a5f8632c1a6efd3a1ae388a4ab4546a739eb0c77001dd0e58c3c5d40671f380b,4467449,true,abaixa o som ao vivo,ze neto e cristiano marilia mendonca,UNIQUE,,0,
Aí É Loucura - Ao Vivo - Zé Neto & Cristiano.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/Aí É Loucura - Ao Vivo - Zé Neto & Cristiano.mp3,Aí É Loucura - Ao Vivo,Zé Neto & Cristiano,,Aí É Loucura - Ao Vivo,Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,135,192000,44100,2366c53512898d867dcf58ad314dd0fff512802e635c8202d87d643e1670062d,3292886,true,ai e loucura ao vivo,ze neto e cristiano,UNIQUE,,0,
Alimentando Vontade - Zé Neto & Cristiano.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/Alimentando Vontade - Zé Neto & Cristiano.mp3,Alimentando Vontade,Zé Neto & Cristiano,Tarja Preta,Alimentando Vontade,Zé Neto & Cristiano,Tarja Preta,ID3,ID3,ID3,HIGH,HIGH,GOOD,139,192000,44100,adcb9c62eaaca94945699dea97251ae09b8e201b9a272e5bf8e739114f005a4f,3377637,true,alimentando vontade,ze neto e cristiano,UNIQUE,,0,
Alô Ambev (Segue Sua Vida) - Ao Vivo - Zé Neto & Cristiano.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/Alô Ambev (Segue Sua Vida) - Ao Vivo - Zé Neto & Cristiano.mp3,Alô Ambev (Segue Sua Vida) - Ao Vivo,Zé Neto & Cristiano,,Alô Ambev (Segue Sua Vida) - Ao Vivo,Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,169,192000,44100,be6679df982af94f9647fa37524fbc0900a0016e95c61872129c4f85ac339a67,4120497,true,alo ambev segue sua vida ao vivo,ze neto e cristiano,UNIQUE,,0,
Alô Tranqueira - Ao Vivo - Zé Neto & Cristiano.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/Alô Tranqueira - Ao Vivo - Zé Neto & Cristiano.mp3,Alô Tranqueira - Ao Vivo,Zé Neto & Cristiano,,Alô Tranqueira - Ao Vivo,Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,171,192000,44100,0480e1cb125466768ff0b41f265a35011e45244927c7e8fa0f5b04f278238ca2,4155718,true,alo tranqueira ao vivo,ze neto e cristiano,UNIQUE,,0,
Amigo Taxista - Ao Vivo - Zé Neto & Cristiano.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/Amigo Taxista - Ao Vivo - Zé Neto & Cristiano.mp3,Amigo Taxista - Ao Vivo,Zé Neto & Cristiano,,Amigo Taxista - Ao Vivo,Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,198,192000,44100,7591d1a35beb66a37d130bcaca1b20f1bc3466036b04847af28c974fc429f9ed,4796426,true,amigo taxista ao vivo,ze neto e cristiano,UNIQUE,,0,
"Amizade Com Ex - Ao Vivo - Zé Neto & Cristiano, Grupo Menos É Mais.mp3",07 - Zé Neto e Cristiano,"07 - Zé Neto e Cristiano/Amizade Com Ex - Ao Vivo - Zé Neto & Cristiano, Grupo Menos É Mais.mp3",Amizade Com Ex - Ao Vivo,"Zé Neto & Cristiano, Grupo Menos É Mais",,Amizade Com Ex - Ao Vivo,"Zé Neto & Cristiano, Grupo Menos É Mais",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,178,192000,44100,cf753b98d889ba2bd2f05e1b350dd6ad61609e829eab34382d011c85eb66041d,4321512,true,amizade com ex ao vivo,ze neto e cristiano grupo menos e mais,UNIQUE,,0,
Amor À Primeira Esquina - Ao Vivo - Zé Neto & Cristiano.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/Amor À Primeira Esquina - Ao Vivo - Zé Neto & Cristiano.mp3,Amor À Primeira Esquina - Ao Vivo,Zé Neto & Cristiano,,Amor À Primeira Esquina - Ao Vivo,Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,170,192000,44100,b7413f3b5b46d4ee31ebd274a4a47475497fb58e18ab7b43834dbb65b5028641,4139578,true,amor a primeira esquina ao vivo,ze neto e cristiano,UNIQUE,,0,
Armadura - Ao Vivo - Zé Neto & Cristiano.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/Armadura - Ao Vivo - Zé Neto & Cristiano.mp3,Armadura - Ao Vivo,Zé Neto & Cristiano,,Armadura - Ao Vivo,Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,171,192000,44100,878c973fda3aa2a505cb5114926ddb2e75ff93d40d9e291a94b65e90fccc26fd,4163396,true,armadura ao vivo,ze neto e cristiano,UNIQUE,,0,
Bala Alojada - Gusttavo Lima.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/Bala Alojada - Gusttavo Lima.mp3,Bala Alojada,Gusttavo Lima,,Bala Alojada,Gusttavo Lima,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,218,192000,44100,319cc597b4455eb51ff5cf779348128a2f43e0b2ec5b2787aaf03255e6287b92,5298409,true,bala alojada,gusttavo lima,LIKELY_DUPLICATE,3,0.96,
Banda Cover - Ao Vivo - Zé Neto & Cristiano.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/Banda Cover - Ao Vivo - Zé Neto & Cristiano.mp3,Banda Cover - Ao Vivo,Zé Neto & Cristiano,,Banda Cover - Ao Vivo,Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,172,192000,44100,3e1d5ab9e9065ca8b1826af3ad0d6ed33a75c8109207279abb64087bd3d404bf,4185733,true,banda cover ao vivo,ze neto e cristiano,UNIQUE,,0,
Barulho Do Foguete - Ao Vivo - Zé Neto & Cristiano.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/Barulho Do Foguete - Ao Vivo - Zé Neto & Cristiano.mp3,Barulho Do Foguete - Ao Vivo,Zé Neto & Cristiano,,Barulho Do Foguete - Ao Vivo,Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,134,192000,44100,35a8b2851577652a355ddffc1ee5a26f7cd4f81e9781561f3d3c8dbb682cbbff,3266463,true,barulho do foguete ao vivo,ze neto e cristiano,LIKELY_DUPLICATE,4,0.96,
Barzinho Aleatório - Ao Vivo - Zé Neto & Cristiano.mp3,07 - Zé Neto e Cristiano,07 - Zé Neto e Cristiano/Barzinho Aleatório - Ao Vivo - Zé Neto & Cristiano.mp3,Barzinho Aleatório - Ao Vivo,Zé Neto & Cristiano,,Barzinho Aleatório - Ao Vivo,Zé Neto & Cristiano,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,158,192000,44100,d20277d80af60c88b482f0a829544d926d79423ac2742c0186120ede3e2d78f6,3852266,true,barzinho aleatorio ao vivo,ze neto e cristiano,UNIQUE,,0,
"Bateria Acabou - Ao Vivo - Zé Neto & Cristiano, Marília Mendonça.mp3",07 - Zé Neto e Cristiano,"07 - Zé Neto e Cristiano/Bateria Acabou - Ao Vivo - Zé Neto & Cristiano, Marília Mendonça.mp3",Bateria Acabou - Ao Vivo,"Zé Neto & Cristiano, Marília Mendonça",,Bateria Acabou - Ao Vivo,"Zé Neto & Cristiano, Marília Mendonça",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,167,192000,44100,e9ba3cab85c8054aa0ce10f04f3461631ab1f3c772d66fd976d3b42d3a2cdb3e,4057818,true,bateria acabou ao vivo,ze neto e cristiano marilia mendonca,UNIQUE,,0,
